city,date,precipitation,temperature,humidity,soil_wetness
Karachi,2021-05-13,0.01,30.09,68.64,0.46
Karachi,2021-05-14,0.06,30.38,70.77,0.46
Karachi,2021-05-15,0.08,30.64,68.2,0.46
Karachi,2021-05-16,3.34,33.14,49.05,0.46
Karachi,2021-05-17,17.44,32.71,50.68,0.49
Karachi,2021-05-18,3.57,32.65,53.98,0.49
Karachi,2021-05-19,5.21,30.89,67.48,0.49
Karachi,2021-05-20,9.46,29.67,79.36,0.5
Karachi,2021-05-21,3.69,30.04,80.06,0.51
Karachi,2021-05-22,0.2,30.05,78.37,0.51
Karachi,2021-05-23,0.58,29.74,75.83,0.51
Karachi,2021-05-24,0.07,29.18,77.25,0.5
Karachi,2021-05-25,0.06,29.97,76.29,0.5
Karachi,2021-05-26,0.01,30.48,77.24,0.5
Karachi,2021-05-27,0.0,31.02,77.12,0.49
Karachi,2021-05-28,0.0,30.43,79.69,0.49
Karachi,2021-05-29,0.0,30.23,78.67,0.49
Karachi,2021-05-30,0.0,30.27,79.07,0.49
Karachi,2021-05-31,0.0,30.23,78.47,0.48
Karachi,2021-06-01,0.0,30.38,77.74,0.48
Karachi,2021-06-02,0.0,30.44,74.1,0.48
Karachi,2021-06-03,0.0,30.45,72.35,0.48
Karachi,2021-06-04,0.0,30.7,69.38,0.48
Karachi,2021-06-05,0.3,30.71,68.1,0.47
Karachi,2021-06-06,0.43,31.02,68.68,0.47
Karachi,2021-06-07,0.06,30.9,69.92,0.47
Karachi,2021-06-08,0.08,30.8,69.93,0.47
Karachi,2021-06-09,0.06,30.62,71.24,0.47
Karachi,2021-06-10,0.02,30.73,72.69,0.47
Karachi,2021-06-11,0.0,30.93,73.52,0.47
Karachi,2021-06-12,0.0,30.89,74.93,0.47
Karachi,2021-06-13,0.0,30.82,74.87,0.47
Karachi,2021-06-14,0.0,30.84,74.15,0.46
Karachi,2021-06-15,0.1,30.91,73.79,0.46
Karachi,2021-06-16,0.08,31.26,71.12,0.46
Karachi,2021-06-17,0.11,30.84,68.43,0.46
Karachi,2021-06-18,0.06,30.81,68.39,0.46
Karachi,2021-06-19,0.14,30.53,69.91,0.46
Karachi,2021-06-20,0.11,30.64,69.18,0.46
Karachi,2021-06-21,0.0,30.42,70.96,0.46
Karachi,2021-06-22,0.0,30.13,72.26,0.46
Karachi,2021-06-23,0.0,29.68,72.4,0.46
Karachi,2021-06-24,0.0,29.84,72.59,0.46
Karachi,2021-06-25,0.02,29.7,73.02,0.46
Karachi,2021-06-26,0.02,29.98,73.63,0.46
Karachi,2021-06-27,0.03,29.98,70.57,0.46
Karachi,2021-06-28,0.01,29.93,71.94,0.46
Karachi,2021-06-29,0.01,29.85,72.48,0.46
Karachi,2021-06-30,0.05,29.98,75.58,0.46
Karachi,2021-07-01,0.01,30.13,77.66,0.46
Karachi,2021-07-02,0.13,30.04,76.58,0.46
Karachi,2021-07-03,0.25,30.08,73.92,0.46
Karachi,2021-07-04,0.23,30.13,71.24,0.46
Karachi,2021-07-05,0.06,30.04,69.4,0.46
Karachi,2021-07-06,0.01,29.91,68.04,0.46
Karachi,2021-07-07,0.03,29.48,71.38,0.46
Karachi,2021-07-08,0.04,29.66,73.96,0.46
Karachi,2021-07-09,0.1,30.0,75.89,0.46
Karachi,2021-07-10,0.12,30.29,74.64,0.46
Karachi,2021-07-11,0.51,30.54,71.9,0.46
Karachi,2021-07-12,15.36,29.31,81.37,0.48
Karachi,2021-07-13,21.58,30.31,81.02,0.52
Karachi,2021-07-14,2.57,31.66,72.82,0.53
Karachi,2021-07-15,17.4,31.14,80.64,0.53
Karachi,2021-07-16,5.86,31.01,82.72,0.56
Karachi,2021-07-17,1.93,30.47,81.98,0.56
Karachi,2021-07-18,0.71,29.93,79.0,0.56
Karachi,2021-07-19,1.7,29.77,81.98,0.55
Karachi,2021-07-20,0.36,28.95,83.42,0.55
Karachi,2021-07-21,0.23,29.33,81.75,0.55
Karachi,2021-07-22,0.22,29.73,80.3,0.55
Karachi,2021-07-23,0.3,29.79,79.49,0.54
Karachi,2021-07-24,0.31,29.55,81.38,0.54
Karachi,2021-07-25,0.09,29.47,81.72,0.54
Karachi,2021-07-26,0.0,29.26,79.66,0.53
Karachi,2021-07-27,0.0,29.28,81.04,0.53
Karachi,2021-07-28,0.0,29.2,81.23,0.53
Karachi,2021-07-29,0.0,28.62,81.16,0.53
Karachi,2021-07-30,0.0,28.53,81.02,0.52
Karachi,2021-07-31,0.0,28.45,80.6,0.52
Karachi,2021-08-01,0.01,28.18,81.31,0.52
Karachi,2021-08-02,0.01,28.26,79.7,0.52
Karachi,2021-08-03,0.0,28.15,80.72,0.51
Karachi,2021-08-04,0.0,28.1,81.5,0.51
Karachi,2021-08-05,0.0,28.25,80.24,0.51
Karachi,2021-08-06,0.0,28.43,80.0,0.5
Karachi,2021-08-07,0.0,28.38,79.22,0.5
Karachi,2021-08-08,0.0,28.36,76.15,0.5
Karachi,2021-08-09,0.0,28.03,74.96,0.49
Karachi,2021-08-10,0.0,27.87,75.72,0.49
Karachi,2021-08-11,0.0,27.77,76.7,0.49
Karachi,2021-08-12,0.0,27.81,77.09,0.49
Karachi,2021-08-13,0.0,27.85,78.04,0.48
Karachi,2021-08-14,0.0,27.77,77.22,0.48
Karachi,2021-08-15,0.0,27.83,76.68,0.48
Karachi,2021-08-16,0.0,28.03,74.79,0.48
Karachi,2021-08-17,0.0,27.94,73.72,0.48
Karachi,2021-08-18,0.0,27.69,72.28,0.48
Karachi,2021-08-19,0.03,27.74,74.48,0.47
Karachi,2021-08-20,0.05,27.93,76.53,0.47
Karachi,2021-08-21,0.01,28.19,75.18,0.47
Karachi,2021-08-22,0.01,27.69,76.76,0.47
Karachi,2021-08-23,0.03,28.21,76.01,0.47
Karachi,2021-08-24,0.02,27.98,77.38,0.47
Karachi,2021-08-25,0.0,27.83,79.19,0.47
Karachi,2021-08-26,0.0,27.77,79.04,0.47
Karachi,2021-08-27,0.0,28.06,75.61,0.47
Karachi,2021-08-28,0.0,28.15,72.9,0.47
Karachi,2021-08-29,0.13,28.35,72.29,0.47
Karachi,2021-08-30,0.04,28.94,70.03,0.46
Karachi,2021-08-31,0.5,29.24,72.64,0.46
Karachi,2021-09-01,1.01,29.92,72.35,0.47
Karachi,2021-09-02,2.83,30.15,73.67,0.47
Karachi,2021-09-03,24.83,28.69,82.39,0.49
Karachi,2021-09-04,22.0,28.23,82.3,0.55
Karachi,2021-09-05,2.63,28.42,79.88,0.55
Karachi,2021-09-06,0.91,28.65,77.16,0.55
Karachi,2021-09-07,9.38,28.71,80.44,0.55
Karachi,2021-09-08,0.4,28.87,82.24,0.56
Karachi,2021-09-09,5.07,28.11,87.47,0.56
Karachi,2021-09-10,0.37,28.86,81.99,0.56
Karachi,2021-09-11,0.21,28.71,82.64,0.56
Karachi,2021-09-12,0.24,29.29,79.79,0.55
Karachi,2021-09-13,0.04,28.82,78.73,0.55
Karachi,2021-09-14,0.4,30.68,70.81,0.54
Karachi,2021-09-15,1.9,31.69,69.66,0.54
Karachi,2021-09-16,0.86,31.87,70.86,0.54
Karachi,2021-09-17,0.1,30.66,77.01,0.54
Karachi,2021-09-18,0.21,29.93,77.86,0.53
Karachi,2021-09-19,0.07,29.56,79.4,0.53
Karachi,2021-09-20,0.03,29.19,79.53,0.53
Karachi,2021-09-21,0.02,28.76,79.36,0.52
Karachi,2021-09-22,0.03,28.63,78.37,0.52
Karachi,2021-09-23,16.33,28.48,79.75,0.53
Karachi,2021-09-24,10.78,30.21,73.08,0.56
Karachi,2021-09-25,3.5,29.99,75.29,0.56
Karachi,2021-09-26,1.06,30.04,73.63,0.56
Karachi,2021-09-27,3.01,29.98,74.47,0.56
Karachi,2021-09-28,4.64,30.54,74.31,0.56
Karachi,2021-09-29,0.7,31.19,69.51,0.56
Karachi,2021-09-30,7.58,29.52,76.67,0.56
Karachi,2021-10-01,9.76,28.29,84.58,0.58
Karachi,2021-10-02,1.74,27.88,83.46,0.58
Karachi,2021-10-03,0.19,28.06,80.41,0.58
Karachi,2021-10-04,0.02,27.89,70.6,0.57
Karachi,2021-10-05,0.0,26.83,72.06,0.57
Karachi,2021-10-06,0.28,27.63,76.31,0.57
Karachi,2021-10-07,0.57,27.91,78.55,0.56
Karachi,2021-10-08,0.03,27.71,82.54,0.56
Karachi,2021-10-09,0.0,27.06,81.01,0.56
Karachi,2021-10-10,0.0,26.72,80.71,0.55
Karachi,2021-10-11,0.0,27.67,76.39,0.55
Karachi,2021-10-12,0.0,28.1,75.4,0.55
Karachi,2021-10-13,0.0,27.82,68.78,0.54
Karachi,2021-10-14,0.0,27.02,60.29,0.54
Karachi,2021-10-15,0.0,26.47,58.57,0.54
Karachi,2021-10-16,0.0,25.78,61.32,0.53
Karachi,2021-10-17,0.0,26.14,60.3,0.53
Karachi,2021-10-18,0.0,26.12,61.5,0.53
Karachi,2021-10-19,0.0,26.18,61.54,0.52
Karachi,2021-10-20,0.0,25.76,76.34,0.52
Karachi,2021-10-21,0.0,26.35,71.38,0.52
Karachi,2021-10-22,0.0,26.5,71.71,0.52
Karachi,2021-10-23,0.0,26.25,63.92,0.51
Karachi,2021-10-24,0.0,25.73,60.64,0.51
Karachi,2021-10-25,0.0,26.19,51.49,0.51
Karachi,2021-10-26,0.0,25.5,54.45,0.51
Karachi,2021-10-27,0.0,25.82,69.65,0.51
Karachi,2021-10-28,0.0,25.68,60.83,0.5
Karachi,2021-10-29,0.0,26.06,62.28,0.5
Karachi,2021-10-30,0.0,26.55,60.27,0.5
Karachi,2021-10-31,0.0,25.92,66.26,0.5
Karachi,2021-11-01,0.0,26.38,57.71,0.49
Karachi,2021-11-02,0.0,25.99,63.36,0.49
Karachi,2021-11-03,0.0,26.09,48.98,0.49
Karachi,2021-11-04,0.0,25.73,46.59,0.49
Karachi,2021-11-05,0.0,25.43,61.02,0.48
Karachi,2021-11-06,0.0,25.87,62.95,0.48
Karachi,2021-11-07,0.0,26.41,51.95,0.48
Karachi,2021-11-08,0.0,27.08,42.42,0.48
Karachi,2021-11-09,0.0,27.14,39.72,0.48
Karachi,2021-11-10,0.0,26.47,45.83,0.48
Karachi,2021-11-11,0.0,26.42,47.1,0.47
Karachi,2021-11-12,0.0,26.23,46.78,0.47
Karachi,2021-11-13,0.0,25.57,56.02,0.47
Karachi,2021-11-14,0.0,24.96,56.85,0.47
Karachi,2021-11-15,0.0,25.22,37.46,0.47
Karachi,2021-11-16,0.0,24.96,30.81,0.47
Karachi,2021-11-17,0.0,24.17,32.4,0.47
Karachi,2021-11-18,0.0,24.21,31.81,0.47
Karachi,2021-11-19,0.0,23.6,31.41,0.47
Karachi,2021-11-20,0.03,23.63,33.1,0.47
Karachi,2021-11-21,0.0,23.87,36.36,0.47
Karachi,2021-11-22,0.0,24.43,35.69,0.46
Karachi,2021-11-23,0.0,23.57,53.56,0.46
Karachi,2021-11-24,0.0,24.39,68.23,0.46
Karachi,2021-11-25,0.0,24.87,66.28,0.46
Karachi,2021-11-26,0.0,24.7,54.66,0.46
Karachi,2021-11-27,0.0,24.06,49.08,0.46
Karachi,2021-11-28,0.0,24.17,39.49,0.46
Karachi,2021-11-29,0.0,24.18,39.16,0.46
Karachi,2021-11-30,0.0,23.95,38.53,0.46
Karachi,2021-12-01,0.0,23.81,36.95,0.46
Karachi,2021-12-02,0.0,22.9,42.88,0.46
Karachi,2021-12-03,0.0,22.86,38.41,0.46
Karachi,2021-12-04,0.0,22.56,40.37,0.46
Karachi,2021-12-05,0.0,22.61,67.21,0.46
Karachi,2021-12-06,0.0,22.85,46.94,0.46
Karachi,2021-12-07,0.0,22.09,36.83,0.46
Karachi,2021-12-08,0.0,21.77,37.67,0.46
Karachi,2021-12-09,0.0,21.45,34.38,0.46
Karachi,2021-12-10,0.0,21.27,34.41,0.46
Karachi,2021-12-11,0.0,20.81,35.02,0.46
Karachi,2021-12-12,0.0,20.66,49.73,0.46
Karachi,2021-12-13,0.0,21.33,50.88,0.46
Karachi,2021-12-14,0.0,21.08,33.4,0.46
Karachi,2021-12-15,0.0,19.74,39.74,0.46
Karachi,2021-12-16,0.0,18.56,29.83,0.46
Karachi,2021-12-17,0.0,18.5,25.7,0.46
Karachi,2021-12-18,0.0,18.84,25.31,0.46
Karachi,2021-12-19,0.0,19.51,29.49,0.46
Karachi,2021-12-20,0.0,20.48,67.63,0.46
Karachi,2021-12-21,0.0,21.78,81.88,0.46
Karachi,2021-12-22,0.13,21.98,80.53,0.46
Karachi,2021-12-23,0.11,22.94,74.97,0.46
Karachi,2021-12-24,0.23,23.1,74.78,0.46
Karachi,2021-12-25,0.04,22.44,64.39,0.46
Karachi,2021-12-26,2.23,22.81,79.96,0.46
Karachi,2021-12-27,12.39,20.96,73.5,0.47
Karachi,2021-12-28,0.37,19.22,68.38,0.49
Karachi,2021-12-29,0.0,18.55,54.6,0.48
Karachi,2021-12-30,0.0,18.54,53.34,0.48
Karachi,2021-12-31,0.0,19.07,44.74,0.48
Karachi,2022-01-01,0.0,18.98,40.56,0.48
Karachi,2022-01-02,0.0,19.8,42.44,0.48
Karachi,2022-01-03,0.0,20.7,47.57,0.47
Karachi,2022-01-04,22.23,21.18,70.29,0.48
Karachi,2022-01-05,5.23,20.43,75.81,0.53
Karachi,2022-01-06,2.74,18.69,75.53,0.53
Karachi,2022-01-07,7.14,18.99,65.61,0.54
Karachi,2022-01-08,0.09,17.02,57.82,0.54
Karachi,2022-01-09,0.0,16.81,54.03,0.53
Karachi,2022-01-10,0.0,16.5,56.49,0.53
Karachi,2022-01-11,0.0,17.0,51.84,0.53
Karachi,2022-01-12,0.0,17.0,59.78,0.53
Karachi,2022-01-13,0.0,17.75,62.31,0.53
Karachi,2022-01-14,0.0,18.24,51.07,0.52
Karachi,2022-01-15,0.0,17.67,52.24,0.52
Karachi,2022-01-16,0.0,18.25,52.65,0.52
Karachi,2022-01-17,0.0,19.68,51.13,0.52
Karachi,2022-01-18,0.0,20.13,55.05,0.51
Karachi,2022-01-19,0.0,20.62,75.45,0.51
Karachi,2022-01-20,0.0,22.12,79.44,0.51
Karachi,2022-01-21,0.09,22.06,75.42,0.51
Karachi,2022-01-22,0.0,16.11,41.6,0.51
Karachi,2022-01-23,0.0,14.81,47.74,0.5
Karachi,2022-01-24,0.0,16.6,41.66,0.5
Karachi,2022-01-25,0.0,17.02,50.35,0.5
Karachi,2022-01-26,0.0,17.48,53.51,0.5
Karachi,2022-01-27,0.0,18.1,48.32,0.5
Karachi,2022-01-28,0.0,18.1,64.38,0.5
Karachi,2022-01-29,0.0,19.36,77.01,0.49
Karachi,2022-01-30,0.0,20.7,84.1,0.49
Karachi,2022-01-31,0.0,21.34,74.72,0.49
Karachi,2022-02-01,0.0,21.29,61.54,0.49
Karachi,2022-02-02,0.0,21.26,67.58,0.49
Karachi,2022-02-03,0.0,19.53,49.3,0.48
Karachi,2022-02-04,0.0,19.1,43.36,0.48
Karachi,2022-02-05,0.0,19.67,65.96,0.48
Karachi,2022-02-06,0.01,20.41,76.88,0.48
Karachi,2022-02-07,0.33,21.33,80.41,0.48
Karachi,2022-02-08,0.35,21.04,74.96,0.48
Karachi,2022-02-09,0.0,21.06,61.91,0.48
Karachi,2022-02-10,0.0,20.69,56.25,0.47
Karachi,2022-02-11,0.0,20.24,49.99,0.47
Karachi,2022-02-12,0.0,19.82,59.15,0.47
Karachi,2022-02-13,0.0,19.62,73.96,0.47
Karachi,2022-02-14,0.0,20.66,67.68,0.47
Karachi,2022-02-15,0.0,21.83,60.95,0.47
Karachi,2022-02-16,0.0,22.25,56.41,0.47
Karachi,2022-02-17,0.0,21.86,58.29,0.46
Karachi,2022-02-18,0.0,21.83,65.42,0.46
Karachi,2022-02-19,0.0,22.27,61.92,0.46
Karachi,2022-02-20,0.0,23.0,60.1,0.46
Karachi,2022-02-21,0.0,23.02,67.84,0.46
Karachi,2022-02-22,0.0,22.84,78.68,0.46
Karachi,2022-02-23,0.0,22.91,62.83,0.46
Karachi,2022-02-24,0.0,23.03,65.22,0.46
Karachi,2022-02-25,0.0,22.45,72.75,0.46
Karachi,2022-02-26,0.0,23.85,57.82,0.46
Karachi,2022-02-27,0.0,23.44,43.04,0.46
Karachi,2022-02-28,0.0,23.79,46.22,0.46
Karachi,2022-03-01,0.01,23.43,66.55,0.46
Karachi,2022-03-02,0.08,23.75,67.71,0.46
Karachi,2022-03-03,0.0,23.62,56.19,0.46
Karachi,2022-03-04,0.0,24.35,63.16,0.46
Karachi,2022-03-05,0.0,24.46,53.68,0.46
Karachi,2022-03-06,0.0,22.72,64.8,0.46
Karachi,2022-03-07,0.0,23.92,73.89,0.46
Karachi,2022-03-08,0.0,25.75,56.04,0.46
Karachi,2022-03-09,0.0,25.51,53.1,0.46
Karachi,2022-03-10,0.0,25.63,66.96,0.46
Karachi,2022-03-11,0.0,26.8,58.22,0.46
Karachi,2022-03-12,0.0,26.43,60.11,0.46
Karachi,2022-03-13,0.0,26.28,69.76,0.46
Karachi,2022-03-14,0.0,25.86,72.78,0.46
Karachi,2022-03-15,0.0,25.85,75.95,0.46
Karachi,2022-03-16,0.0,25.79,77.81,0.46
Karachi,2022-03-17,0.0,25.84,74.72,0.46
Karachi,2022-03-18,0.0,26.16,78.18,0.46
Karachi,2022-03-19,0.0,26.73,69.41,0.46
Karachi,2022-03-20,0.0,25.45,66.58,0.46
Karachi,2022-03-21,0.0,24.5,75.77,0.46
Karachi,2022-03-22,0.0,23.57,75.34,0.46
Karachi,2022-03-23,0.0,24.74,75.96,0.46
Karachi,2022-03-24,0.0,25.77,74.32,0.46
Karachi,2022-03-25,0.0,27.07,66.2,0.46
Karachi,2022-03-26,0.0,26.96,64.48,0.46
Karachi,2022-03-27,0.0,27.21,66.17,0.46
Karachi,2022-03-28,0.0,26.44,77.39,0.46
Karachi,2022-03-29,0.0,26.46,73.26,0.46
Karachi,2022-03-30,0.0,27.19,60.99,0.46
Karachi,2022-03-31,0.0,27.85,49.25,0.46
Karachi,2022-04-01,0.0,27.97,49.88,0.46
Karachi,2022-04-02,0.0,27.32,65.63,0.46
Karachi,2022-04-03,0.0,26.98,71.42,0.46
Karachi,2022-04-04,0.0,26.75,74.95,0.46
Karachi,2022-04-05,0.0,27.55,72.92,0.46
Karachi,2022-04-06,0.0,28.55,67.16,0.46
Karachi,2022-04-07,0.0,28.99,65.43,0.46
Karachi,2022-04-08,0.0,28.65,67.17,0.46
Karachi,2022-04-09,0.0,27.86,74.43,0.46
Karachi,2022-04-10,0.0,28.17,72.81,0.46
Karachi,2022-04-11,0.0,27.41,80.94,0.46
Karachi,2022-04-12,0.0,27.16,78.86,0.46
Karachi,2022-04-13,0.0,27.28,79.18,0.46
Karachi,2022-04-14,0.0,27.98,75.51,0.46
Karachi,2022-04-15,0.0,28.62,72.04,0.46
Karachi,2022-04-16,0.05,28.49,79.47,0.46
Karachi,2022-04-17,0.09,28.26,80.5,0.46
Karachi,2022-04-18,0.13,27.99,80.78,0.46
Karachi,2022-04-19,0.13,27.96,79.59,0.46
Karachi,2022-04-20,0.08,28.13,75.14,0.46
Karachi,2022-04-21,0.01,29.05,68.65,0.46
Karachi,2022-04-22,0.0,28.62,69.35,0.46
Karachi,2022-04-23,0.0,28.59,72.4,0.46
Karachi,2022-04-24,0.0,28.62,71.26,0.46
Karachi,2022-04-25,0.0,28.52,74.48,0.46
Karachi,2022-04-26,0.0,29.57,75.69,0.46
Karachi,2022-04-27,0.0,29.51,75.41,0.46
Karachi,2022-04-28,0.0,29.61,77.31,0.46
Karachi,2022-04-29,0.0,29.99,75.43,0.46
Karachi,2022-04-30,0.0,30.98,66.31,0.46
Karachi,2022-05-01,0.0,29.91,75.78,0.46
Karachi,2022-05-02,0.0,29.36,71.82,0.46
Karachi,2022-05-03,0.0,29.2,78.62,0.46
Karachi,2022-05-04,0.0,28.51,76.47,0.46
Karachi,2022-05-05,0.0,28.18,76.0,0.46
Karachi,2022-05-06,0.0,28.45,72.71,0.46
Karachi,2022-05-07,0.0,28.14,79.71,0.46
Karachi,2022-05-08,0.0,28.52,78.7,0.46
Karachi,2022-05-09,0.0,29.13,77.88,0.46
Karachi,2022-05-10,0.0,30.3,75.91,0.46
Karachi,2022-05-11,0.0,30.48,72.67,0.46
Karachi,2022-05-12,0.0,30.63,71.65,0.46
Karachi,2022-05-13,0.0,31.3,63.25,0.46
Karachi,2022-05-14,0.0,30.71,69.53,0.46
Karachi,2022-05-15,0.0,29.81,74.25,0.46
Karachi,2022-05-16,0.0,30.78,63.25,0.46
Karachi,2022-05-17,0.0,30.41,65.58,0.46
Karachi,2022-05-18,0.0,29.86,74.67,0.46
Karachi,2022-05-19,0.0,29.37,79.18,0.46
Karachi,2022-05-20,0.0,29.06,79.68,0.46
Karachi,2022-05-21,0.0,29.27,79.12,0.46
Karachi,2022-05-22,0.0,29.39,79.81,0.46
Karachi,2022-05-23,0.0,31.16,64.29,0.46
Karachi,2022-05-24,0.0,29.8,73.8,0.46
Karachi,2022-05-25,0.0,29.42,76.5,0.46
Karachi,2022-05-26,0.0,29.29,77.55,0.46
Karachi,2022-05-27,0.0,29.12,80.94,0.46
Karachi,2022-05-28,0.0,29.3,80.44,0.46
Karachi,2022-05-29,0.0,29.41,78.31,0.46
Karachi,2022-05-30,0.0,29.31,79.92,0.46
Karachi,2022-05-31,0.0,28.93,80.36,0.46
Karachi,2022-06-01,0.0,29.45,77.27,0.46
Karachi,2022-06-02,0.0,29.72,72.65,0.46
Karachi,2022-06-03,0.0,29.28,73.4,0.46
Karachi,2022-06-04,0.0,28.73,77.65,0.46
Karachi,2022-06-05,0.0,28.7,80.54,0.46
Karachi,2022-06-06,0.0,28.77,78.88,0.46
Karachi,2022-06-07,0.0,28.59,77.85,0.46
Karachi,2022-06-08,0.0,28.42,78.19,0.46
Karachi,2022-06-09,0.0,28.7,80.15,0.46
Karachi,2022-06-10,0.03,29.16,77.99,0.46
Karachi,2022-06-11,0.03,29.38,76.36,0.46
Karachi,2022-06-12,0.02,29.72,74.76,0.46
Karachi,2022-06-13,0.01,29.78,76.93,0.46
Karachi,2022-06-14,0.01,30.29,73.42,0.46
Karachi,2022-06-15,0.02,30.19,74.88,0.46
Karachi,2022-06-16,0.01,30.23,74.41,0.46
Karachi,2022-06-17,0.01,30.5,74.83,0.46
Karachi,2022-06-18,0.01,30.27,77.1,0.46
Karachi,2022-06-19,0.01,30.13,75.85,0.46
Karachi,2022-06-20,1.73,29.47,78.14,0.46
Karachi,2022-06-21,1.43,29.92,74.15,0.46
Karachi,2022-06-22,8.59,29.82,75.78,0.46
Karachi,2022-06-23,7.43,30.56,71.3,0.49
Karachi,2022-06-24,2.41,29.73,79.98,0.49
Karachi,2022-06-25,0.1,29.59,78.93,0.49
Karachi,2022-06-26,0.0,30.6,76.65,0.48
Karachi,2022-06-27,0.0,30.55,78.07,0.48
Karachi,2022-06-28,0.0,30.57,76.77,0.48
Karachi,2022-06-29,0.0,30.38,76.47,0.47
Karachi,2022-06-30,0.12,30.9,76.98,0.47
Karachi,2022-07-01,0.46,30.65,78.1,0.47
Karachi,2022-07-02,2.5,30.42,77.97,0.48
Karachi,2022-07-03,0.24,30.61,75.27,0.47
Karachi,2022-07-04,3.37,30.18,79.94,0.48
Karachi,2022-07-05,3.18,30.85,76.56,0.48
Karachi,2022-07-06,29.46,29.62,83.81,0.51
Karachi,2022-07-07,17.87,30.35,80.64,0.55
Karachi,2022-07-08,19.87,28.97,85.47,0.58
Karachi,2022-07-09,49.37,29.22,84.02,0.65
Karachi,2022-07-10,31.06,29.03,85.21,0.69
Karachi,2022-07-11,19.75,28.92,86.64,0.72
Karachi,2022-07-12,11.67,29.47,84.23,0.74
Karachi,2022-07-13,6.75,29.69,85.02,0.74
Karachi,2022-07-14,5.71,30.6,81.69,0.74
Karachi,2022-07-15,8.56,30.1,81.02,0.75
Karachi,2022-07-16,12.45,29.3,85.0,0.76
Karachi,2022-07-17,16.53,30.66,80.27,0.77
Karachi,2022-07-18,7.39,29.3,83.34,0.78
Karachi,2022-07-19,1.72,29.43,82.58,0.78
Karachi,2022-07-20,2.84,29.56,84.01,0.77
Karachi,2022-07-21,3.02,29.04,85.82,0.77
Karachi,2022-07-22,6.46,29.3,85.74,0.77
Karachi,2022-07-23,4.95,28.72,87.91,0.77
Karachi,2022-07-24,91.93,27.77,91.09,0.81
Karachi,2022-07-25,21.13,27.99,88.29,0.86
Karachi,2022-07-26,9.55,28.14,84.44,0.87
Karachi,2022-07-27,1.43,28.24,84.06,0.87
Karachi,2022-07-28,2.67,28.0,85.63,0.86
Karachi,2022-07-29,1.18,28.23,83.29,0.85
Karachi,2022-07-30,2.37,27.88,84.1,0.85
Karachi,2022-07-31,4.98,27.81,87.5,0.85
Karachi,2022-08-01,1.66,28.32,87.22,0.84
Karachi,2022-08-02,0.36,28.34,84.25,0.84
Karachi,2022-08-03,0.08,28.4,85.02,0.83
Karachi,2022-08-04,0.16,28.07,87.12,0.82
Karachi,2022-08-05,1.01,28.38,87.24,0.81
Karachi,2022-08-06,3.36,28.2,87.68,0.81
Karachi,2022-08-07,5.48,28.69,86.75,0.81
Karachi,2022-08-08,3.69,28.89,88.97,0.81
Karachi,2022-08-09,2.85,29.02,89.17,0.81
Karachi,2022-08-10,36.41,29.58,88.28,0.83
Karachi,2022-08-11,29.29,29.41,89.95,0.88
Karachi,2022-08-12,12.88,29.17,88.53,0.9
Karachi,2022-08-13,11.93,27.85,85.99,0.91
Karachi,2022-08-14,6.31,28.69,83.73,0.9
Karachi,2022-08-15,4.5,28.59,88.93,0.9
Karachi,2022-08-16,9.28,28.23,90.76,0.91
Karachi,2022-08-17,38.99,27.6,90.17,0.92
Karachi,2022-08-18,24.36,27.36,90.49,0.95
Karachi,2022-08-19,12.28,27.53,90.55,0.96
Karachi,2022-08-20,3.77,27.65,87.74,0.96
Karachi,2022-08-21,3.66,27.89,85.9,0.95
Karachi,2022-08-22,2.02,27.74,84.66,0.94
Karachi,2022-08-23,0.97,28.0,85.91,0.93
Karachi,2022-08-24,41.34,27.41,90.24,0.95
Karachi,2022-08-25,13.82,27.32,87.32,0.97
Karachi,2022-08-26,1.68,27.13,82.77,0.96
Karachi,2022-08-27,0.43,26.96,83.28,0.95
Karachi,2022-08-28,0.23,27.15,84.11,0.94
Karachi,2022-08-29,0.55,27.4,84.03,0.94
Karachi,2022-08-30,4.41,27.24,85.21,0.93
Karachi,2022-08-31,5.9,27.31,86.05,0.93
Karachi,2022-09-01,2.66,27.53,85.44,0.93
Karachi,2022-09-02,0.92,27.79,83.7,0.92
Karachi,2022-09-03,0.4,27.61,83.67,0.91
Karachi,2022-09-04,0.0,27.27,85.46,0.9
Karachi,2022-09-05,0.0,27.11,83.25,0.9
Karachi,2022-09-06,0.0,27.1,81.77,0.89
Karachi,2022-09-07,0.0,27.3,80.41,0.88
Karachi,2022-09-08,0.0,27.82,81.09,0.87
Karachi,2022-09-09,0.33,28.96,81.25,0.86
Karachi,2022-09-10,0.7,28.62,85.41,0.86
Karachi,2022-09-11,0.69,28.11,88.79,0.85
Karachi,2022-09-12,14.54,28.04,87.79,0.85
Karachi,2022-09-13,10.0,28.52,84.72,0.87
Karachi,2022-09-14,3.33,28.69,84.73,0.87
Karachi,2022-09-15,0.24,27.9,88.24,0.86
Karachi,2022-09-16,0.26,27.18,85.85,0.85
Karachi,2022-09-17,0.29,27.43,83.83,0.85
Karachi,2022-09-18,0.02,27.81,81.84,0.84
Karachi,2022-09-19,0.0,27.49,80.83,0.83
Karachi,2022-09-20,0.0,27.09,82.73,0.82
Karachi,2022-09-21,0.0,27.27,82.43,0.82
Karachi,2022-09-22,0.0,27.23,83.2,0.81
Karachi,2022-09-23,0.0,26.97,84.36,0.8
