city,date,precipitation,temperature,humidity,soil_wetness,rain_7day,flood_risk,is_hot_day,consecutive_hot,heatwave_risk
Faisalabad,2020-10-14,0.0,26.11,43.9,0.4,0.0,LOW,False,0,LOW
Faisalabad,2020-10-15,0.0,26.62,33.56,0.4,0.0,LOW,False,0,LOW
Faisalabad,2020-10-16,0.0,25.93,34.47,0.4,0.0,LOW,False,0,LOW
Faisalabad,2020-10-17,0.0,26.57,32.13,0.39,0.0,LOW,False,0,LOW
Faisalabad,2020-10-18,0.0,26.52,28.21,0.39,0.0,LOW,False,0,LOW
Faisalabad,2020-10-19,0.0,25.63,31.87,0.39,0.0,LOW,False,0,LOW
Faisalabad,2020-10-20,0.0,25.09,28.73,0.39,0.0,LOW,False,0,LOW
Faisalabad,2020-10-21,0.0,23.22,35.49,0.38,0.0,LOW,False,0,LOW
Faisalabad,2020-10-22,0.0,23.33,37.48,0.38,0.0,LOW,False,0,LOW
Faisalabad,2020-10-23,0.0,24.3,33.69,0.38,0.0,LOW,False,0,LOW
Faisalabad,2020-10-24,0.0,23.4,34.72,0.38,0.0,LOW,False,0,LOW
Faisalabad,2020-10-25,0.0,22.14,33.88,0.38,0.0,LOW,False,0,LOW
Faisalabad,2020-10-26,0.0,21.49,43.14,0.38,0.0,LOW,False,0,LOW
Faisalabad,2020-10-27,0.0,21.66,38.72,0.37,0.0,LOW,False,0,LOW
Faisalabad,2020-10-28,0.0,22.08,33.04,0.37,0.0,LOW,False,0,LOW
Faisalabad,2020-10-29,0.0,22.03,32.38,0.37,0.0,LOW,False,0,LOW
Faisalabad,2020-10-30,0.0,21.67,36.31,0.37,0.0,LOW,False,0,LOW
Faisalabad,2020-10-31,0.0,21.3,36.96,0.37,0.0,LOW,False,0,LOW
Faisalabad,2020-11-01,0.0,20.96,35.06,0.37,0.0,LOW,False,0,LOW
Faisalabad,2020-11-02,0.0,22.62,29.88,0.36,0.0,LOW,False,0,LOW
Faisalabad,2020-11-03,0.0,23.62,28.59,0.36,0.0,LOW,False,0,LOW
Faisalabad,2020-11-04,0.0,22.43,26.11,0.36,0.0,LOW,False,0,LOW
Faisalabad,2020-11-05,0.0,21.52,26.32,0.36,0.0,LOW,False,0,LOW
Faisalabad,2020-11-06,0.0,20.83,33.66,0.36,0.0,LOW,False,0,LOW
Faisalabad,2020-11-07,0.0,20.73,37.04,0.36,0.0,LOW,False,0,LOW
Faisalabad,2020-11-08,0.0,21.13,35.85,0.36,0.0,LOW,False,0,LOW
Faisalabad,2020-11-09,0.0,20.09,37.37,0.36,0.0,LOW,False,0,LOW
Faisalabad,2020-11-10,0.0,19.72,41.35,0.35,0.0,LOW,False,0,LOW
Faisalabad,2020-11-11,0.0,18.92,47.31,0.35,0.0,LOW,False,0,LOW
Faisalabad,2020-11-12,0.0,19.48,44.59,0.35,0.0,LOW,False,0,LOW
Faisalabad,2020-11-13,0.0,20.37,39.44,0.35,0.0,LOW,False,0,LOW
Faisalabad,2020-11-14,0.0,18.78,41.82,0.35,0.0,LOW,False,0,LOW
Faisalabad,2020-11-15,12.17,14.52,74.2,0.36,12.17,LOW,False,0,LOW
Faisalabad,2020-11-16,0.72,14.72,74.91,0.38,12.89,LOW,False,0,LOW
Faisalabad,2020-11-17,0.0,14.57,57.31,0.37,12.89,LOW,False,0,LOW
Faisalabad,2020-11-18,0.0,15.79,40.48,0.37,12.89,LOW,False,0,LOW
Faisalabad,2020-11-19,0.0,15.71,43.54,0.37,12.89,LOW,False,0,LOW
Faisalabad,2020-11-20,0.0,14.92,49.05,0.37,12.89,LOW,False,0,LOW
Faisalabad,2020-11-21,0.0,13.88,45.57,0.37,12.89,LOW,False,0,LOW
Faisalabad,2020-11-22,0.0,13.72,39.48,0.37,0.72,LOW,False,0,LOW
Faisalabad,2020-11-23,0.03,14.46,57.6,0.37,0.03,LOW,False,0,LOW
Faisalabad,2020-11-24,58.6,15.24,67.29,0.38,58.63,MEDIUM,False,0,LOW
Faisalabad,2020-11-25,102.38,12.56,89.99,0.52,161.01,MEDIUM,False,0,LOW
Faisalabad,2020-11-26,0.06,13.0,81.65,0.54,161.07,MEDIUM,False,0,LOW
Faisalabad,2020-11-27,0.0,11.92,71.62,0.53,161.07,MEDIUM,False,0,LOW
Faisalabad,2020-11-28,0.0,12.27,60.99,0.52,161.07,MEDIUM,False,0,LOW
Faisalabad,2020-11-29,0.0,13.92,61.28,0.51,161.07,MEDIUM,False,0,LOW
Faisalabad,2020-11-30,0.0,15.31,59.85,0.51,161.04,MEDIUM,False,0,LOW
Faisalabad,2020-12-01,0.0,17.01,55.8,0.51,102.44,MEDIUM,False,0,LOW
Faisalabad,2020-12-02,0.0,16.25,60.6,0.51,0.06,MEDIUM,False,0,LOW
Faisalabad,2020-12-03,0.0,16.43,64.23,0.5,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-04,0.0,15.32,68.46,0.5,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-05,0.0,14.35,68.23,0.5,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-06,0.0,16.23,64.61,0.5,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-07,0.0,17.38,60.58,0.5,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-08,0.57,15.95,70.57,0.5,0.57,MEDIUM,False,0,LOW
Faisalabad,2020-12-09,1.79,15.75,82.09,0.5,2.36,MEDIUM,False,0,LOW
Faisalabad,2020-12-10,0.01,14.81,76.15,0.5,2.3699999999999997,MEDIUM,False,0,LOW
Faisalabad,2020-12-11,8.25,12.4,75.09,0.49,10.62,MEDIUM,False,0,LOW
Faisalabad,2020-12-12,0.64,12.1,79.2,0.51,11.26,MEDIUM,False,0,LOW
Faisalabad,2020-12-13,0.12,12.04,76.37,0.51,11.379999999999999,MEDIUM,False,0,LOW
Faisalabad,2020-12-14,0.0,12.53,62.99,0.5,11.379999999999999,MEDIUM,False,0,LOW
Faisalabad,2020-12-15,0.0,11.03,62.71,0.5,10.809999999999999,MEDIUM,False,0,LOW
Faisalabad,2020-12-16,0.0,9.93,61.34,0.5,9.02,MEDIUM,False,0,LOW
Faisalabad,2020-12-17,0.0,8.62,57.21,0.5,9.01,MEDIUM,False,0,LOW
Faisalabad,2020-12-18,0.0,9.21,53.01,0.49,0.76,MEDIUM,False,0,LOW
Faisalabad,2020-12-19,0.0,10.3,50.64,0.49,0.12,MEDIUM,False,0,LOW
Faisalabad,2020-12-20,0.0,11.69,55.91,0.49,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-21,0.0,12.51,55.09,0.49,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-22,0.0,13.02,62.53,0.49,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-23,0.0,13.72,53.99,0.49,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-24,0.0,13.07,56.45,0.48,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-25,0.0,12.42,56.07,0.48,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-26,0.0,11.44,59.6,0.48,0.0,MEDIUM,False,0,LOW
Faisalabad,2020-12-27,0.22,8.75,73.59,0.48,0.22,MEDIUM,False,0,LOW
Faisalabad,2020-12-28,2.31,8.95,79.23,0.48,2.5300000000000002,MEDIUM,False,0,LOW
Faisalabad,2020-12-29,0.0,9.15,71.87,0.48,2.5300000000000002,MEDIUM,False,0,LOW
Faisalabad,2020-12-30,0.0,9.13,55.19,0.48,2.5300000000000002,MEDIUM,False,0,LOW
Faisalabad,2020-12-31,0.0,8.55,54.91,0.48,2.5300000000000002,MEDIUM,False,0,LOW
Faisalabad,2021-01-01,0.0,9.24,51.88,0.48,2.5300000000000002,MEDIUM,False,0,LOW
Faisalabad,2021-01-02,0.0,10.63,48.8,0.48,2.5300000000000002,MEDIUM,False,0,LOW
Faisalabad,2021-01-03,0.15,12.19,79.53,0.47,2.46,LOW,False,0,LOW
Faisalabad,2021-01-04,0.99,14.88,88.4,0.47,1.1400000000000001,LOW,False,0,LOW
Faisalabad,2021-01-05,31.32,14.73,93.12,0.5,32.46,MEDIUM,False,0,LOW
Faisalabad,2021-01-06,0.89,12.97,84.16,0.53,33.35,MEDIUM,False,0,LOW
Faisalabad,2021-01-07,0.0,12.13,73.83,0.52,33.35,MEDIUM,False,0,LOW
Faisalabad,2021-01-08,0.0,11.53,67.21,0.52,33.35,MEDIUM,False,0,LOW
Faisalabad,2021-01-09,0.0,10.68,75.08,0.52,33.35,MEDIUM,False,0,LOW
Faisalabad,2021-01-10,0.0,9.94,62.47,0.51,33.2,MEDIUM,False,0,LOW
Faisalabad,2021-01-11,0.0,10.8,49.83,0.51,32.21,MEDIUM,False,0,LOW
Faisalabad,2021-01-12,0.0,10.06,53.99,0.51,0.89,MEDIUM,False,0,LOW
Faisalabad,2021-01-13,0.0,10.85,48.24,0.51,0.0,MEDIUM,False,0,LOW
Faisalabad,2021-01-14,0.0,10.81,53.17,0.51,0.0,MEDIUM,False,0,LOW
Faisalabad,2021-01-15,0.0,10.93,56.64,0.5,0.0,MEDIUM,False,0,LOW
Faisalabad,2021-01-16,0.0,10.4,59.04,0.5,0.0,MEDIUM,False,0,LOW
Faisalabad,2021-01-17,0.0,10.88,56.92,0.5,0.0,MEDIUM,False,0,LOW
Faisalabad,2021-01-18,0.0,10.07,64.06,0.5,0.0,MEDIUM,False,0,LOW
Faisalabad,2021-01-19,0.0,10.51,65.27,0.5,0.0,MEDIUM,False,0,LOW
Faisalabad,2021-01-20,0.0,11.66,64.65,0.49,0.0,MEDIUM,False,0,LOW
Faisalabad,2021-01-21,0.0,12.79,53.21,0.49,0.0,MEDIUM,False,0,LOW
Faisalabad,2021-01-22,0.01,12.11,60.65,0.49,0.01,MEDIUM,False,0,LOW
Faisalabad,2021-01-23,0.0,11.85,64.47,0.49,0.01,MEDIUM,False,0,LOW
Faisalabad,2021-01-24,0.05,12.0,55.07,0.49,0.060000000000000005,MEDIUM,False,0,LOW
Faisalabad,2021-01-25,0.0,11.52,44.83,0.48,0.060000000000000005,MEDIUM,False,0,LOW
Faisalabad,2021-01-26,0.0,11.88,42.22,0.48,0.060000000000000005,MEDIUM,False,0,LOW
Faisalabad,2021-01-27,0.0,11.43,45.4,0.48,0.060000000000000005,MEDIUM,False,0,LOW
Faisalabad,2021-01-28,0.0,11.77,48.51,0.48,0.060000000000000005,MEDIUM,False,0,LOW
Faisalabad,2021-01-29,0.0,12.72,40.79,0.48,0.05,MEDIUM,False,0,LOW
Faisalabad,2021-01-30,0.0,12.81,43.88,0.47,0.05,LOW,False,0,LOW
Faisalabad,2021-01-31,0.0,12.67,48.76,0.47,0.0,LOW,False,0,LOW
Faisalabad,2021-02-01,0.0,13.69,47.85,0.47,0.0,LOW,False,0,LOW
Faisalabad,2021-02-02,0.0,14.11,53.66,0.47,0.0,LOW,False,0,LOW
Faisalabad,2021-02-03,0.03,13.37,57.3,0.47,0.03,LOW,False,0,LOW
Faisalabad,2021-02-04,0.32,13.17,64.38,0.46,0.35,LOW,False,0,LOW
Faisalabad,2021-02-05,0.05,13.74,60.87,0.46,0.4,LOW,False,0,LOW
Faisalabad,2021-02-06,0.0,15.1,54.62,0.46,0.4,LOW,False,0,LOW
Faisalabad,2021-02-07,0.0,15.65,49.69,0.46,0.4,LOW,False,0,LOW
Faisalabad,2021-02-08,11.51,15.62,50.89,0.48,11.91,MEDIUM,False,0,LOW
Faisalabad,2021-02-09,0.0,15.77,49.86,0.47,11.91,LOW,False,0,LOW
Faisalabad,2021-02-10,0.0,16.57,53.61,0.47,11.88,LOW,False,0,LOW
Faisalabad,2021-02-11,0.0,17.33,55.16,0.47,11.56,LOW,False,0,LOW
Faisalabad,2021-02-12,0.0,18.46,49.65,0.47,11.51,LOW,False,0,LOW
Faisalabad,2021-02-13,0.0,17.38,51.73,0.46,11.51,LOW,False,0,LOW
Faisalabad,2021-02-14,0.0,16.84,54.74,0.46,11.51,LOW,False,0,LOW
Faisalabad,2021-02-15,0.0,17.34,52.97,0.46,0.0,LOW,False,0,LOW
Faisalabad,2021-02-16,0.0,18.08,51.85,0.46,0.0,LOW,False,0,LOW
Faisalabad,2021-02-17,0.0,18.58,45.35,0.45,0.0,LOW,False,0,LOW
Faisalabad,2021-02-18,0.0,18.26,42.24,0.45,0.0,LOW,False,0,LOW
Faisalabad,2021-02-19,0.0,18.81,41.61,0.45,0.0,LOW,False,0,LOW
Faisalabad,2021-02-20,0.0,18.18,41.13,0.45,0.0,LOW,False,0,LOW
Faisalabad,2021-02-21,0.0,20.34,35.72,0.44,0.0,LOW,False,0,LOW
Faisalabad,2021-02-22,0.0,20.59,37.91,0.44,0.0,LOW,False,0,LOW
Faisalabad,2021-02-23,0.0,19.64,42.09,0.44,0.0,LOW,False,0,LOW
Faisalabad,2021-02-24,0.0,20.78,42.13,0.43,0.0,LOW,False,0,LOW
Faisalabad,2021-02-25,0.0,21.53,41.27,0.43,0.0,LOW,False,0,LOW
Faisalabad,2021-02-26,0.0,21.24,45.98,0.43,0.0,LOW,False,0,LOW
Faisalabad,2021-02-27,1.39,18.88,45.81,0.43,1.39,LOW,False,0,LOW
Faisalabad,2021-02-28,0.0,20.34,40.69,0.43,1.39,LOW,False,0,LOW
Faisalabad,2021-03-01,0.0,19.42,41.17,0.42,1.39,LOW,False,0,LOW
Faisalabad,2021-03-02,0.0,20.33,32.25,0.42,1.39,LOW,False,0,LOW
Faisalabad,2021-03-03,0.0,19.89,33.94,0.42,1.39,LOW,False,0,LOW
Faisalabad,2021-03-04,0.0,20.73,36.63,0.41,1.39,LOW,False,0,LOW
Faisalabad,2021-03-05,0.0,21.16,42.81,0.41,1.39,LOW,False,0,LOW
Faisalabad,2021-03-06,0.0,22.09,36.98,0.41,0.0,LOW,False,0,LOW
Faisalabad,2021-03-07,0.0,23.19,45.25,0.41,0.0,LOW,False,0,LOW
Faisalabad,2021-03-08,0.0,21.86,52.73,0.4,0.0,LOW,False,0,LOW
Faisalabad,2021-03-09,0.0,22.58,44.37,0.4,0.0,LOW,False,0,LOW
Faisalabad,2021-03-10,0.03,22.12,43.57,0.4,0.03,LOW,False,0,LOW
Faisalabad,2021-03-11,0.01,23.05,40.69,0.4,0.04,LOW,False,0,LOW
Faisalabad,2021-03-12,2.25,21.66,50.81,0.4,2.29,LOW,False,0,LOW
Faisalabad,2021-03-13,0.46,21.41,44.92,0.4,2.75,LOW,False,0,LOW
Faisalabad,2021-03-14,0.0,22.45,45.95,0.39,2.75,LOW,False,0,LOW
Faisalabad,2021-03-15,0.0,21.93,56.22,0.39,2.75,LOW,False,0,LOW
Faisalabad,2021-03-16,0.0,23.94,48.21,0.39,2.75,LOW,False,0,LOW
Faisalabad,2021-03-17,0.0,24.26,44.6,0.39,2.72,LOW,False,0,LOW
Faisalabad,2021-03-18,0.0,24.35,48.6,0.39,2.71,LOW,False,0,LOW
Faisalabad,2021-03-19,0.0,24.7,44.71,0.38,0.46,LOW,False,0,LOW
Faisalabad,2021-03-20,0.0,25.75,37.55,0.38,0.0,LOW,False,0,LOW
Faisalabad,2021-03-21,3.29,22.12,55.65,0.38,3.29,LOW,False,0,LOW
Faisalabad,2021-03-22,1.95,20.84,67.2,0.39,5.24,LOW,False,0,LOW
Faisalabad,2021-03-23,11.52,20.1,66.94,0.4,16.759999999999998,LOW,False,0,LOW
Faisalabad,2021-03-24,0.03,19.89,59.63,0.4,16.79,LOW,False,0,LOW
Faisalabad,2021-03-25,0.0,21.68,50.45,0.4,16.79,LOW,False,0,LOW
Faisalabad,2021-03-26,0.0,24.79,40.14,0.39,16.79,LOW,False,0,LOW
Faisalabad,2021-03-27,0.0,26.45,40.12,0.39,16.79,LOW,False,0,LOW
Faisalabad,2021-03-28,0.0,26.78,40.3,0.39,13.5,LOW,False,0,LOW
Faisalabad,2021-03-29,0.01,26.07,37.81,0.38,11.559999999999999,LOW,False,0,LOW
Faisalabad,2021-03-30,0.01,24.66,37.62,0.38,0.05,LOW,False,0,LOW
Faisalabad,2021-03-31,0.0,22.4,23.09,0.38,0.02,LOW,False,0,LOW
Faisalabad,2021-04-01,0.0,21.76,24.58,0.38,0.02,LOW,False,0,LOW
Faisalabad,2021-04-02,0.0,21.32,22.58,0.37,0.02,LOW,False,0,LOW
Faisalabad,2021-04-03,0.0,24.28,21.08,0.37,0.02,LOW,False,0,LOW
Faisalabad,2021-04-04,0.0,23.04,31.96,0.37,0.02,LOW,False,0,LOW
Faisalabad,2021-04-05,0.2,21.82,56.19,0.37,0.21000000000000002,LOW,False,0,LOW
Faisalabad,2021-04-06,2.92,22.14,63.92,0.37,3.12,LOW,False,0,LOW
Faisalabad,2021-04-07,0.02,22.19,52.98,0.37,3.14,LOW,False,0,LOW
Faisalabad,2021-04-08,0.0,23.84,35.22,0.37,3.14,LOW,False,0,LOW
Faisalabad,2021-04-09,0.0,25.2,29.37,0.36,3.14,LOW,False,0,LOW
Faisalabad,2021-04-10,0.0,25.56,30.42,0.36,3.14,LOW,False,0,LOW
Faisalabad,2021-04-11,0.0,27.14,33.6,0.36,3.14,LOW,False,0,LOW
Faisalabad,2021-04-12,0.0,28.49,36.14,0.36,2.94,LOW,False,0,LOW
Faisalabad,2021-04-13,0.0,28.78,35.96,0.35,0.02,LOW,False,0,LOW
Faisalabad,2021-04-14,0.07,30.19,34.41,0.35,0.07,LOW,False,0,LOW
Faisalabad,2021-04-15,0.09,27.56,34.82,0.35,0.16,LOW,False,0,LOW
Faisalabad,2021-04-16,4.63,23.31,60.56,0.35,4.79,LOW,False,0,LOW
Faisalabad,2021-04-17,0.43,23.63,57.87,0.36,5.22,LOW,False,0,LOW
Faisalabad,2021-04-18,0.21,25.72,50.21,0.35,5.43,LOW,False,0,LOW
Faisalabad,2021-04-19,0.01,26.92,39.72,0.35,5.44,LOW,False,0,LOW
Faisalabad,2021-04-20,2.08,23.3,46.27,0.35,7.52,LOW,False,0,LOW
Faisalabad,2021-04-21,0.34,24.51,47.39,0.35,7.79,LOW,False,0,LOW
Faisalabad,2021-04-22,1.44,27.09,37.38,0.35,9.14,LOW,False,0,LOW
Faisalabad,2021-04-23,12.88,23.1,54.93,0.36,17.39,LOW,False,0,LOW
Faisalabad,2021-04-24,0.02,25.41,37.91,0.37,16.980000000000004,LOW,False,0,LOW
Faisalabad,2021-04-25,0.0,28.78,27.22,0.36,16.770000000000003,LOW,False,0,LOW
Faisalabad,2021-04-26,0.0,31.12,24.98,0.36,16.760000000000005,LOW,False,0,LOW
Faisalabad,2021-04-27,0.0,31.68,29.49,0.36,14.680000000000001,LOW,False,0,LOW
Faisalabad,2021-04-28,0.0,32.82,29.7,0.35,14.340000000000002,LOW,False,0,LOW
Faisalabad,2021-04-29,0.0,33.78,27.58,0.35,12.900000000000002,LOW,False,0,LOW
Faisalabad,2021-04-30,0.01,33.35,28.06,0.35,0.030000000000001775,LOW,False,0,LOW
Faisalabad,2021-05-01,0.26,33.25,28.85,0.35,0.2700000000000018,LOW,False,0,LOW
Faisalabad,2021-05-02,0.0,33.61,24.48,0.34,0.2700000000000018,LOW,False,0,LOW
Faisalabad,2021-05-03,0.28,33.6,27.69,0.34,0.5500000000000018,LOW,False,0,LOW
Faisalabad,2021-05-04,0.02,34.13,23.37,0.34,0.5700000000000018,LOW,False,0,LOW
Faisalabad,2021-05-05,0.25,31.67,32.21,0.34,0.8200000000000018,LOW,False,0,LOW
Faisalabad,2021-05-06,0.02,30.43,33.32,0.34,0.8400000000000019,LOW,False,0,LOW
Faisalabad,2021-05-07,0.2,30.87,33.66,0.34,1.0300000000000018,LOW,False,0,LOW
Faisalabad,2021-05-08,0.0,32.78,25.34,0.34,0.7700000000000018,LOW,False,0,LOW
Faisalabad,2021-05-09,0.13,33.4,25.98,0.34,0.9000000000000018,LOW,False,0,LOW
Faisalabad,2021-05-10,3.33,33.3,29.82,0.34,3.950000000000002,LOW,False,0,LOW
Faisalabad,2021-05-11,1.58,32.64,29.9,0.34,5.510000000000002,LOW,False,0,LOW
Faisalabad,2021-05-12,0.95,32.7,32.21,0.34,6.210000000000002,LOW,False,0,LOW
Faisalabad,2021-05-13,5.37,30.67,37.32,0.35,11.560000000000002,LOW,False,0,LOW
Faisalabad,2021-05-14,0.31,30.3,38.33,0.35,11.670000000000002,LOW,False,0,LOW
Faisalabad,2021-05-15,0.82,31.8,35.07,0.34,12.490000000000002,LOW,False,0,LOW
Faisalabad,2021-05-16,0.56,33.0,32.44,0.34,12.920000000000002,LOW,False,0,LOW
Faisalabad,2021-05-17,0.0,33.45,29.65,0.34,9.590000000000002,LOW,False,0,LOW
Faisalabad,2021-05-18,0.0,34.63,21.63,0.34,8.010000000000002,LOW,False,0,LOW
Faisalabad,2021-05-19,0.13,33.63,28.16,0.34,7.190000000000002,LOW,False,0,LOW
Faisalabad,2021-05-20,1.29,33.83,28.29,0.34,3.1100000000000017,LOW,False,0,LOW
Faisalabad,2021-05-21,6.36,31.98,39.35,0.35,9.160000000000002,LOW,False,0,LOW
Faisalabad,2021-05-22,0.0,32.51,34.09,0.34,8.340000000000002,LOW,False,0,LOW
Faisalabad,2021-05-23,0.76,30.79,32.81,0.34,8.540000000000003,LOW,False,0,LOW
Faisalabad,2021-05-24,0.0,31.99,29.21,0.34,8.540000000000003,LOW,False,0,LOW
Faisalabad,2021-05-25,0.0,33.81,25.41,0.34,8.540000000000003,LOW,False,0,LOW
Faisalabad,2021-05-26,0.0,35.37,17.78,0.34,8.410000000000002,LOW,False,0,LOW
Faisalabad,2021-05-27,0.0,36.3,15.4,0.34,7.120000000000002,LOW,False,0,LOW
Faisalabad,2021-05-28,0.0,37.67,15.96,0.34,0.7600000000000018,LOW,False,0,LOW
Faisalabad,2021-05-29,0.0,38.87,15.8,0.34,0.7600000000000018,LOW,False,0,LOW
Faisalabad,2021-05-30,0.06,37.98,19.96,0.33,0.060000000000001774,LOW,False,0,LOW
Faisalabad,2021-05-31,0.29,38.45,16.93,0.33,0.35000000000000175,LOW,False,0,LOW
Faisalabad,2021-06-01,4.78,34.3,31.13,0.34,5.130000000000002,LOW,False,0,LOW
Faisalabad,2021-06-02,3.82,33.47,43.54,0.35,8.950000000000001,LOW,False,0,LOW
Faisalabad,2021-06-03,1.73,33.49,36.82,0.34,10.680000000000001,LOW,False,0,LOW
Faisalabad,2021-06-04,1.79,33.25,34.68,0.34,12.470000000000002,LOW,False,0,LOW
Faisalabad,2021-06-05,0.0,35.12,31.78,0.34,12.470000000000002,LOW,False,0,LOW
Faisalabad,2021-06-06,0.0,36.96,28.67,0.34,12.41,LOW,False,0,LOW
Faisalabad,2021-06-07,0.0,39.06,26.26,0.34,12.120000000000001,LOW,False,0,LOW
Faisalabad,2021-06-08,0.0,40.07,22.54,0.34,7.340000000000002,LOW,True,1,MEDIUM
Faisalabad,2021-06-09,0.0,40.98,25.49,0.34,3.520000000000002,LOW,True,2,MEDIUM
Faisalabad,2021-06-10,0.0,40.91,25.01,0.34,1.7900000000000018,LOW,True,3,HIGH
Faisalabad,2021-06-11,0.0,40.53,27.09,0.33,0.0,LOW,True,4,HIGH
Faisalabad,2021-06-12,0.57,40.65,26.74,0.34,0.5700000000000017,LOW,True,5,HIGH
Faisalabad,2021-06-13,4.11,38.35,28.57,0.34,4.680000000000002,LOW,False,0,LOW
Faisalabad,2021-06-14,2.87,36.27,34.9,0.34,7.5500000000000025,LOW,False,0,LOW
Faisalabad,2021-06-15,10.78,33.37,43.99,0.35,18.330000000000002,LOW,False,0,LOW
Faisalabad,2021-06-16,0.74,31.9,46.49,0.36,19.07,LOW,False,0,LOW
Faisalabad,2021-06-17,0.3,34.13,36.84,0.35,19.37,LOW,False,0,LOW
Faisalabad,2021-06-18,0.0,34.98,32.29,0.35,19.37,LOW,False,0,LOW
Faisalabad,2021-06-19,0.0,35.73,26.48,0.34,18.8,LOW,False,0,LOW
Faisalabad,2021-06-20,1.6,36.0,26.99,0.34,16.290000000000003,LOW,False,0,LOW
Faisalabad,2021-06-21,1.93,35.18,33.81,0.34,15.350000000000001,LOW,False,0,LOW
Faisalabad,2021-06-22,0.0,36.14,29.99,0.34,4.570000000000002,LOW,False,0,LOW
Faisalabad,2021-06-23,0.0,37.97,25.34,0.34,3.830000000000002,LOW,False,0,LOW
Faisalabad,2021-06-24,0.12,38.03,24.65,0.34,3.6500000000000017,LOW,False,0,LOW
Faisalabad,2021-06-25,0.0,38.23,22.98,0.34,3.6500000000000017,LOW,False,0,LOW
Faisalabad,2021-06-26,2.6,36.87,29.25,0.34,6.250000000000002,LOW,False,0,LOW
Faisalabad,2021-06-27,4.23,35.18,40.02,0.35,8.880000000000003,LOW,False,0,LOW
Faisalabad,2021-06-28,0.0,37.08,30.91,0.34,6.950000000000002,LOW,False,0,LOW
Faisalabad,2021-06-29,0.0,38.69,23.54,0.34,6.950000000000002,LOW,False,0,LOW
Faisalabad,2021-06-30,0.0,39.8,19.02,0.34,6.950000000000002,LOW,False,0,LOW
Faisalabad,2021-07-01,0.0,39.6,20.49,0.34,6.830000000000002,LOW,False,0,LOW
Faisalabad,2021-07-02,0.51,39.24,19.61,0.34,7.340000000000002,LOW,False,0,LOW
Faisalabad,2021-07-03,0.46,38.81,26.06,0.34,5.200000000000002,LOW,False,0,LOW
Faisalabad,2021-07-04,1.88,38.59,28.89,0.34,2.8500000000000014,LOW,False,0,LOW
Faisalabad,2021-07-05,0.47,37.61,31.26,0.34,3.3200000000000016,LOW,False,0,LOW
Faisalabad,2021-07-06,0.0,38.54,29.4,0.34,3.3200000000000016,LOW,False,0,LOW
Faisalabad,2021-07-07,0.0,39.53,25.4,0.34,3.3200000000000016,LOW,False,0,LOW
Faisalabad,2021-07-08,1.32,40.28,26.34,0.34,4.6400000000000015,LOW,True,1,MEDIUM
Faisalabad,2021-07-09,5.63,38.78,31.73,0.34,9.760000000000002,LOW,False,0,LOW
Faisalabad,2021-07-10,0.35,37.99,32.09,0.34,9.65,LOW,False,0,LOW
Faisalabad,2021-07-11,8.34,35.84,40.26,0.35,16.11,LOW,False,0,LOW
Faisalabad,2021-07-12,10.9,34.31,54.63,0.36,26.54,LOW,False,0,LOW
Faisalabad,2021-07-13,10.78,30.5,71.07,0.37,37.32,LOW,False,0,LOW
Faisalabad,2021-07-14,4.42,33.6,58.22,0.38,41.74,LOW,False,0,LOW
Faisalabad,2021-07-15,1.39,34.3,52.28,0.38,41.81,LOW,False,0,LOW
Faisalabad,2021-07-16,0.0,35.54,45.88,0.38,36.18000000000001,LOW,False,0,LOW
Faisalabad,2021-07-17,0.0,37.33,42.61,0.37,35.830000000000005,LOW,False,0,LOW
Faisalabad,2021-07-18,0.6,39.44,36.94,0.37,28.09,LOW,False,0,LOW
Faisalabad,2021-07-19,6.64,37.69,43.76,0.37,23.830000000000002,LOW,False,0,LOW
Faisalabad,2021-07-20,13.58,33.83,59.22,0.38,26.630000000000003,LOW,False,0,LOW
Faisalabad,2021-07-21,8.05,32.84,61.37,0.4,30.259999999999998,LOW,False,0,LOW
Faisalabad,2021-07-22,0.48,34.77,46.38,0.39,29.35,LOW,False,0,LOW
Faisalabad,2021-07-23,0.0,35.24,43.95,0.39,29.35,LOW,False,0,LOW
Faisalabad,2021-07-24,0.09,36.12,43.47,0.38,29.44,LOW,False,0,LOW
Faisalabad,2021-07-25,3.81,36.99,44.7,0.38,32.65,LOW,False,0,LOW
Faisalabad,2021-07-26,0.58,36.99,44.83,0.38,26.59,LOW,False,0,LOW
Faisalabad,2021-07-27,3.4,36.53,47.01,0.38,16.410000000000004,LOW,False,0,LOW
Faisalabad,2021-07-28,5.82,36.23,46.92,0.38,14.180000000000001,LOW,False,0,LOW
Faisalabad,2021-07-29,5.52,34.17,56.38,0.39,19.22,LOW,False,0,LOW
